grade,book_name,lecture_no,lecture_title,section_label,section_level,page_no,question_no,star_level,ocr_confidence,has_diagram,text_length_chars,text_length_band,topic_domain,structure_signals,quality_flags,knowledge_anchor_terms,dim5_reference_band,dim5_reference_sublevel,match_safety_level,dim4_reference_level_skeleton,dim4_auto_calibration_allowed,question_text,source_pdf
5,竞赛数学导引 五年级,15,圆与扇形,拓展篇,extension,112,12,,0.9812,True,112,long,geometry,,has_diagram,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L4,False,（1）根据图15-20中给出的数值，求这个图形的外周长和面积.（π取3.14) （2）如图15－21，有七根直径为5厘米的塑料管，用一根橡皮筋把它们扎成一捆，此时橡 皮筋的长度是多少厘米？（π取3.14） 图15-20 图15-21,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,拓展篇,extension,112,13,,0.9906,True,112,long,geometry,,has_diagram,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L4,False,如图15-22，一只小狗被拴在一个边长为4米的正五 边形的建筑物的一个顶点处，四周都是空地.绳长刚好够小狗走到 建筑物外墙边的任一位置.小狗的活动范围是多少平方米？（建筑 外墙不可逾越，小狗身长忽略不计，π取3.14) 图15-22,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,拓展篇,extension,112,14,,0.9889,True,152,very_long,geometry,,has_diagram,圆与扇形|几何问题|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L4,False,（1）图15－23中正方形的边长是4厘米，圆形的半径是1厘米.当圆形绕正方形 滚动一周又回到原来位置时，扫过的面积有多大？（π取3.14) (2）图15-24中等边三角形的边长是3厘米，圆形的半径是1厘米.当圆形绕等边三角 形滚动一周又回到原来位置时，扫过的面积有多大？（π取3.14) 图15-23 图15-24,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,超越篇,challenge,113,1,,0.9684,True,58,medium,geometry,,has_diagram,圆与扇形|geometry,高思导引超越篇难度,high,review,L4,False,如图15-25，边长为4的正方形中依次挖去了四个半圆.阴影部分的面积是多少？ (答案用π表示） 图15-25 图15-26,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,超越篇,challenge,113,2,,0.9937,True,59,medium,geometry,,has_diagram,圆与扇形|geometry,高思导引超越篇难度,high,review,L4,False,如图15-26，直角三角形的三条边长分别为6，8，10，它的内部放了一个半圆.图 中阴影部分的面积是多少？（答案用表示）,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,超越篇,challenge,113,3,,0.989,True,75,medium,geometry,,has_diagram,圆与扇形|geometry,高思导引超越篇难度,high,review,L4,False,图15-27中是一个半径为10厘米、中心角为135°的扇形，D，E是弧BC的三等分 点，那么阴影部分的面积为多少平方厘米？（π取3.14) A 图15-27,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,超越篇,challenge,113,4,,0.9909,True,57,medium,geometry,,has_diagram,圆与扇形|geometry,高思导引超越篇难度,high,review,L4,False,如图15-28所示，有7个大小相同的圆叠放在一起.如果每个圆的面积都是10，那 么阴影部分的面积是多少？ 图15-28,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,超越篇,challenge,114,5,,0.9921,True,77,medium,geometry,,has_diagram,圆与扇形|geometry,高思导引超越篇难度,high,review,L4,False,图15-29中阴影部分为一个空心零件的设计图，该零件由三个半圆套成，其中最 大半圆的直径为12厘米.该零件的面积为多少平方厘米？（π取3.14) 图15-29,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,超越篇,challenge,114,6,★,0.9835,False,55,medium,geometry,geometry_transform,,圆与扇形|geometry|geometry_transform,高思导引超越篇难度,high,auto,L4,False,把一个等腰直角三角形绕直角顶点逆时针旋转90度.如果它的直角边长为10，求 它的斜边扫过的面积.（π取3.14）,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,超越篇,challenge,114,7,★,0.93,True,95,long,geometry,,has_diagram,圆与扇形|geometry,高思导引超越篇难度,high,review,L4,False,如图15-30，在一个正方形中恰好放了四个相同的半圆，每个半圆的直径恰好都在 边上.一些线段的长度如图所示，那么中间的阴影面积与四个角上的阴影面积之差是多少？ (π取3.14） -6+ 图15-30,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,超越篇,challenge,114,8,,0.995,True,118,long,geometry,,has_diagram,圆与扇形|geometry,高思导引超越篇难度,high,review,L4,False,一个等边三角形边长为2厘米，以它的每个顶点为圆心，边长为半径分别作一段 弧形成一个曲边三角形，如图15-31.现在固定一个曲边三角形A，用另一个曲边三角形B围 绕着它滚动.那么B滚动一周回到原来位置的过程中，扫过的面积是多少平方厘米？（π取,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,超越篇,challenge,114,3,,0.9977,True,6,short,geometry,,has_diagram|short_question_text,圆与扇形|几何问题|geometry,高思导引超越篇难度,high,unsafe,L4,False,图15-31,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,115,1,★,0.9884,False,20,short,number_theory,,,number_theory,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,72除以一个数，余数是7.商可能是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,115,2,★★,0.9647,False,28,short,number_theory,,,number_theory,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,97和79除以一个数的余数都是7，那么这个数可能是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,115,3,★★,0.9857,False,38,short,number_theory,,,number_theory,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,100和84除以同一个数，得到的余数相同，但余数不为0.这个除数可能是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,115,4,★,0.9959,False,45,medium,number_theory,,,number_theory,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,20080808除以9的余数是多少？除以8和25的余数分别是多少？除以11的余数 是多少？ 数,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,116,5,★★,0.9761,False,52,medium,number_theory,,,number_theory,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,（1)135×137十139除以5的余数是多少？（2)3579×1357十13579除以9的余数 是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,116,6,★,0.9814,False,84,medium,number_theory,defined_operation,,number_theory|defined_operation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L2,False,4个运动员进行乒乓球比赛，他们的号码分别为101，126，173，193.规定每两人 之间比赛的盘数是他们号码的和除以3所得的余数.请问：比赛盘数最多的运动员打了多 少盘？,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,116,7,★★,0.9956,False,91,long,number_theory,,,number_theory,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L2,False,某工厂有128名工人生产零件，他们每个月工作23天，在工作期间每人每天可以 生产300个零件.月底将这些零件按17个一包的规格打包，发现最后一包不够17个.请问： 最后一包有多少个零件？,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,116,8,★,0.9642,False,47,medium,number_theory,,,number_theory,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,（1)2除以7的余数是多少？（2)141除以11的余数是多少？（3)28除以13的余 数是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,116,9,,0.9981,False,31,short,number_theory,,,number_theory,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,一个三位数除以21余17，除以20也余17.这个数最小是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,116,10,★★,0.9909,False,38,short,number_theory,,,number_theory,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,有一个数，除以3的余数是2，除以4的余数是1.请问：这个数除以12余数是几？,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,117,1,★,0.996,False,24,short,number_theory,,,number_theory,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,1111除以一个两位数，余数是66.求这个两位数,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,117,2,★,0.9846,False,69,medium,number_theory,,,number_theory,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,（1）421421…421除以4和125的余数分别为多少？ 21个421 （2）808808…808除以9和11的余数分别是多少？ 21个808,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,117,3,★★,0.9948,False,71,medium,number_theory,,,number_theory,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,一年有365天，轮船制造厂每天都可以生产零件1234个.年终将这些零件按19个 一包的规格打包，最后一包不够19个.请问：最后一包有多少个零件？,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,117,4,★★,0.9366,False,27,short,number_theory,,,number_theory,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,自然数2X2×2X…×2-1的个位数字是多少？ 67个2,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,117,5,,0.8467,False,39,short,calculation,,,calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,算式12007+207+32007++2006207计算结果的个位数字是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,117,6,★,0.9184,False,30,short,number_theory,,,number_theory,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,8+8×8十*+8×8×….×8除以5的余数是多少？ 10个8,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,117,7,,0.9967,False,38,short,number_theory,,,number_theory,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,一个自然数除以49余23，除以48也余23.这个自然数被14除的余数是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,118,8,,0.9961,False,30,short,number_theory,,,number_theory,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,一个自然数除以19余9，除以23余7.这个自然数最小是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,16,余数,兴趣篇,interest,118,9,,0.9955,False,113,long,number_theory,,,number_theory,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L2,False,刘叔叔养了400多只兔子.如果每3只兔子关在一个笼子里，那么最后一个笼子里 有2只；如果每5只兔子关在一个笼子里，那么最后一个笼子里有4只；如果每7只兔子关在 一个笼子里，那么最后一个笼子里有5只.请问：刘叔叔一共养了多少只兔子？,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
